"","yearsold","mileage","price"
"3954",5,46123,17875
"3955",5,93394,18475
"3956",5,76662,19998
"3957",5,70078,20230
"3958",5,76462,6495
"3959",5,78127,10996
"3960",5,23596,12490
"3961",5,66202,12500
"3962",5,59668,13800
"3963",5,29850,13900
"3964",5,67789,14900
"3965",5,49699,14991
"3966",5,25210,16490
"3967",5,91760,16922
"3968",4,72698,9475
"3969",4,98708,9890
"3970",4,64337,9988
"3971",4,68321,9988
"3972",4,49520,11290
"3973",4,37608,11740
"3974",4,53078,11999
"3975",4,46920,11999
"3976",4,39915,12399
"3977",4,68463,12690
"3978",4,40925,12798
"3979",4,47568,12799
"3980",4,107565,12999
"3981",4,36672,13950
"3982",4,51374,13998
"3983",4,22595,14490
"3984",4,69367,14552
"3985",4,67931,14798
"3986",4,38834,14875
"3987",4,35228,14888
"3988",4,38297,14975
"3989",4,30958,14999
"3990",4,15426,14999
"3991",4,53794,15000
"3992",4,49246,15875
"3993",4,35241,15875
"3994",4,6453,16475
"3995",4,62706,16498
"3996",4,25210,16795
"3997",4,14848,16875
"3998",4,59508,16875
"3999",4,26478,16975
"4000",4,43192,17975
"4001",4,39452,17992
"4002",4,32338,18375
"4003",4,23827,18485
"4004",4,26629,18595
"4005",4,21309,18975
"4006",4,42494,18975
"4007",4,32165,18990
"4008",4,62456,19000
"4009",4,21687,19875
"4010",4,61375,21999
"4011",4,22277,23875
"4012",4,48968,26000
"4013",4,60474,6495
"4014",4,34061,7995
"4015",4,59532,8995
"4016",4,64369,10996
"4017",4,49531,11405
"4018",4,42243,12496
"4019",4,57941,12496
"4020",4,48255,12990
"4021",4,37758,12996
"4022",4,22450,13500
"4023",4,52465,13790
"4024",4,22092,13970
"4025",4,66334,13995
"4026",4,43374,14390
"4027",4,35916,18995
"4028",4,38526,19000
"4029",4,20719,20999
"4030",4,33772,11690
"4031",4,47182,12995
"4032",4,21880,13970
"4033",4,47041,15990
"4034",3,52964,9770
"4035",3,43076,10875
"4036",3,46980,10991
"4037",3,41162,10999
"4038",3,27917,10999
"4039",3,78958,10999
"4040",3,24365,11887
"4041",3,57891,11990
"4042",3,26716,11995
"4043",3,16151,11999
"4044",3,49586,12295
"4045",3,54064,12599
"4046",3,20900,12675
"4047",3,37487,12875
"4048",3,18921,12975
"4049",3,38434,12999
"4050",3,26812,13295
"4051",3,29526,13475
"4052",3,40727,13475
"4053",3,29515,13475
"4054",3,37048,13598
"4055",3,38235,13675
"4056",3,23987,13777
"4057",3,12968,13793
"4058",3,31790,13875
"4059",3,35710,13975
"4060",3,33541,13999
"4061",3,37009,13999
"4062",3,9055,14000
"4063",3,16620,14499
"4064",3,12896,14499
"4065",3,40575,14575
"4066",3,48109,14596
"4067",3,19355,14675
"4068",3,19440,14675
"4069",3,31782,14675
"4070",3,30906,14695
"4071",3,27648,14875
"4072",3,14474,14875
"4073",3,30810,14875
"4074",3,41609,14975
"4075",3,32768,14994
"4076",3,45490,14995
"4077",3,19564,14999
"4078",3,8812,14999
"4079",3,50033,14999
"4080",3,41122,14999
"4081",3,26241,15798
"4082",3,29972,15875
"4083",3,40810,15875
"4084",3,35628,15875
"4085",3,45335,15975
"4086",3,17204,15998
"4087",3,23078,16293
"4088",3,33145,16475
"4089",3,19055,16475
"4090",3,40615,16495
"4091",3,23464,16680
"4092",3,15088,16875
"4093",3,32089,16990
"4094",3,13054,16999
"4095",3,27360,17477
"4096",3,62900,17575
"4097",3,42764,17875
"4098",3,29213,17875
"4099",3,26429,17875
"4100",3,24454,17990
"4101",3,21689,17995
"4102",3,28946,18445
"4103",3,36015,18477
"4104",3,29510,18490
"4105",3,20033,18550
"4106",3,34401,18798
"4107",3,24595,18890
"4108",3,38823,18975
"4109",3,42465,18975
"4110",3,21825,19475
"4111",3,37060,19475
"4112",3,21658,19575
"4113",3,25760,19795
"4114",3,18739,19875
"4115",3,40360,19975
"4116",3,25236,19995
"4117",3,41480,20475
"4118",3,33259,20490
"4119",3,18386,20693
"4120",3,83664,20797
"4121",3,23992,20975
"4122",3,19436,20985
"4123",3,17675,21475
"4124",3,24657,21650
"4125",3,57324,21875
"4126",3,26616,21875
"4127",3,30654,21875
"4128",3,39210,22575
"4129",3,19065,22675
"4130",3,77386,22767
"4131",3,29922,22813
"4132",3,52601,22875
"4133",3,27224,22875
"4134",3,65960,22975
"4135",3,22072,22990
"4136",3,49824,22998
"4137",3,62541,23975
"4138",3,40689,7495
"4139",3,27461,7995
"4140",3,26398,7995
"4141",3,34236,8997
"4142",3,37484,10375
"4143",3,49253,10990
"4144",3,32000,11750
"4145",3,41565,11995
"4146",3,12016,12420
"4147",3,19699,12790
"4148",3,24607,12995
"4149",3,41132,13297
"4150",3,24028,13496
"4151",3,34674,13990
"4152",3,26813,14290
"4153",3,25676,14490
"4154",3,30274,14650
"4155",3,51809,14796
"4156",3,24636,14850
"4157",3,46539,14900
"4158",3,19684,14990
"4159",3,34908,15990
"4160",3,38568,15990
"4161",3,42012,17490
"4162",3,29650,17996
"4163",3,41527,18990
"4164",3,14178,19990
"4165",3,28999,20490
"4166",3,26790,20495
"4167",3,38121,20990
"4168",3,29220,11790
"4169",3,36442,11990
"4170",3,17565,12420
"4171",3,18689,12790
"4172",3,53031,12995
"4173",3,22135,16290
"4174",3,14962,18980
"4175",3,35622,18996
"4176",3,20881,20000
"4177",3,25323,21770
"4178",3,14264,27750
"4265",1,40086,12875
"4266",1,19276,13875
"4267",1,15261,13875
"4268",1,17197,13875
"4269",1,12787,13975
"4270",1,12250,14575
"4271",1,11548,14795
"4272",1,10609,14875
"4273",1,34712,14875
"4274",1,36641,14875
"4275",1,25015,14875
"4276",1,27395,14975
"4277",1,9525,14995
"4278",1,18051,15475
"4279",1,21438,15695
"4280",1,13370,15698
"4281",1,15575,15793
"4282",1,7410,15975
"4283",1,39974,15995
"4284",1,19009,16375
"4285",1,18160,16397
"4286",1,14927,16475
"4287",1,19122,16875
"4288",1,25985,16875
"4289",1,13712,16875
"4290",1,25365,16875
"4291",1,4155,16875
"4292",1,20114,16975
"4293",1,12455,16975
"4294",1,12265,16975
"4295",1,9589,16975
"4296",1,19845,16975
"4297",1,16483,16975
"4298",1,10826,16975
"4299",1,13630,16995
"4300",1,9928,17394
"4301",1,22034,17475
"4302",1,18523,17475
"4303",1,15522,17475
"4304",1,10140,17793
"4305",1,1725,17875
"4306",1,40444,17875
"4307",1,9134,17961
"4308",1,36996,17975
"4309",1,11094,17975
"4310",1,2855,17975
"4311",1,30662,17990
"4312",1,17432,18455
"4313",1,31387,18475
"4314",1,29660,18699
"4315",1,14265,18775
"4316",1,22948,18975
"4317",1,34202,18975
"4318",1,18973,18975
"4319",1,16113,19370
"4320",1,9895,19375
"4321",1,9174,19385
"4322",1,32422,19495
"4323",1,11645,19495
"4324",1,4515,19575
"4325",1,31847,19675
"4326",1,9832,19675
"4327",1,13568,19775
"4328",1,27041,19875
"4329",1,6829,19875
"4330",1,24696,19875
"4331",1,6413,19875
"4332",1,719,19875
"4333",1,8835,19975
"4334",1,15837,19975
"4335",1,11971,20000
"4336",1,6957,20000
"4337",1,10801,20000
"4338",1,7712,20445
"4339",1,8668,20875
"4340",1,13830,20875
"4341",1,371,20875
"4342",1,19559,20975
"4343",1,4847,21295
"4344",1,16049,21425
"4345",1,17264,21675
"4346",1,5727,21950
"4347",1,26338,21975
"4348",1,12180,22475
"4349",1,4483,22875
"4350",1,8945,22975
"4351",1,11250,22975
"4352",1,16200,22975
"4353",1,8825,22975
"4354",1,6847,23315
"4355",1,6459,23440
"4356",1,14524,23699
"4357",1,26885,23775
"4358",1,11092,23975
"4359",1,10620,24475
"4360",1,14030,24495
"4361",1,6987,24545
"4362",1,19683,24575
"4363",1,433,24975
"4364",1,20150,24975
"4432",16,170066,2992
"4433",16,99178,3900
"4434",15,131988,992
"4435",15,226828,995
"4436",14,193656,1995
"4437",13,166274,3755
"4438",13,208027,3993
"4439",13,161111,1799
"4440",13,84000,1999
"4441",13,165000,2650
"4442",13,100288,4404
"4443",13,131500,4995
"4444",13,94065,6999
"4445",12,120766,3990
"4446",12,176991,4250
"4447",12,100662,5995
"4448",12,246108,2495
"4449",12,200943,2977
"4450",12,118000,3999
"4451",12,134000,3999
"4452",11,180900,3600
"4453",11,122374,3990
"4454",11,143037,3999
"4455",11,143008,4998
"4456",11,152622,5900
"4457",11,143860,5998
"4458",10,74773,5999
"4459",10,81857,8998
"4460",10,66905,9000
"4461",10,116064,9650
"4462",10,125000,4999
"4463",10,145902,6990
"4464",9,107222,5616
"4465",9,125842,8599
"4466",9,80754,9488
"4467",9,145252,3977
"4468",9,144845,3992
"4469",9,117055,6750
"4470",9,70305,6998
"4471",8,134456,6950
"4472",8,64525,6996
"4473",8,91941,7290
"4474",8,121816,7389
"4475",8,131695,8490
"4476",8,138587,9251
"4477",8,56101,9998
"4478",8,84191,11495
"4479",8,77912,11982
"4480",8,64559,12998
"4481",8,75679,4995
"4482",8,45275,8675
"4483",8,104541,9498
"4484",8,90353,10485
"4485",8,109742,10699
"4486",8,86486,11986
"4487",8,58976,11998
"4488",8,45595,12000
"4489",7,55000,14499
"4490",7,63691,3995
"4491",7,97489,6688
"4492",7,96363,10485
"4493",7,49644,10999
"4494",7,119000,8995
"4495",7,131170,8998
"4496",6,127171,7998
"4497",6,122425,8488
"4498",6,120000,9500
"4499",6,73602,11195
"4500",6,84601,11489
"4501",6,72592,11499
"4502",6,57122,11592
"4503",6,71000,13377
"4504",6,38472,15872
"4505",6,161333,5995
"4506",6,83632,6495
"4507",6,128700,6995
"4508",6,139894,7950
"4509",6,80830,9499
"4510",6,66964,9977
"4511",6,104612,9991
"4512",6,73312,10799
"4513",6,23271,12988
"4514",6,63187,13900
"4515",6,56487,14500
"4516",6,9699,14998
"4517",6,18897,15900
"4518",6,60356,10990
"4519",6,79512,11995
"4520",5,112800,8499
"4521",5,45294,10491
"4522",5,33538,10800
"4523",5,78291,10995
"4524",5,41185,11392
"4525",5,97623,11998
"4526",5,49103,12599
"4527",5,61439,12834
"4528",5,97685,12999
"4529",5,48563,13000
"4530",5,70621,13792
"4531",5,78610,13947
"4532",5,96648,13995
"4533",5,84683,14699
"4534",5,49202,14990
"4535",5,68841,15598
"4536",5,53342,4995
"4537",5,70300,6450
"4538",5,127000,7500
"4539",5,79729,8995
"4540",5,51140,8998
"4541",5,67011,9599
"4542",5,57961,9995
"4543",5,22423,9998
"4544",5,107624,11917
"4545",5,103735,11988
"4546",5,58722,13777
"4547",5,15407,18900
"4548",5,35360,19995
"4549",4,119796,5999
"4550",4,99207,8995
"4551",4,64181,9450
"4552",4,95052,9588
"4553",4,50174,9955
"4554",4,106186,9978
"4555",4,50454,9991
"4556",4,41400,9995
"4557",4,10754,9996
"4558",4,92730,9997
"4559",4,83715,10447
"4560",4,82700,10690
"4561",4,60371,10968
"4562",4,70463,10991
"4563",4,58457,10996
"4564",4,52281,10999
"4565",4,48680,11498
"4566",4,36598,11498
"4567",4,47845,11588
"4568",4,30612,11990
"4569",4,51764,11998
"4570",4,37160,11998
"4571",4,69511,11998
"4572",4,43106,12488
"4573",4,46217,12688
"4574",4,20667,12799
"4575",4,30480,12986
"4576",4,13149,12998
"4577",4,32593,13388
"4578",4,72897,13488
"4579",4,60160,13673
"4580",4,12700,13995
"4581",4,45734,13998
"4582",4,61659,13998
"4583",4,21179,13999
"4584",4,28885,14799
"4585",4,52924,14994
"4586",4,64522,14995
"4587",4,28169,14998
"4588",4,64146,15990
"4589",4,78329,15992
"4590",4,32634,17991
"4591",4,62428,17998
"4592",4,22810,18900
"4593",4,45169,18998
"4594",4,52052,19000
"4595",4,38940,19392
"4596",4,50607,19699
"4597",4,87840,19998
"4598",4,15935,20000
"4599",4,60357,20998
"4600",4,53523,5995
"4601",4,35206,7495
"4602",4,82822,7928
"4603",4,65394,8000
"4604",4,40327,8995
"4605",4,32000,10800
"4606",4,32932,11899
"4607",4,38899,12892
"4608",4,32370,12900
"4609",4,32590,12992
"4610",4,22593,12995
"4611",4,24545,13495
"4612",4,36670,13888
"4613",4,94535,13900
"4614",4,107617,13990
"4615",4,63417,15875
"4616",4,27466,16900
"4617",4,24337,16900
"4618",4,44702,17191
"4619",4,22858,19800
"4620",4,58403,20301
"4621",4,32460,20969
"4622",4,82100,9200
"4623",4,61485,9990
"4624",4,39973,10399
"4625",4,34438,12597
"4626",4,35879,12900
"4627",3,56804,10795
"4628",3,64654,10990
"4629",3,52965,10998
"4630",3,53205,11299
"4631",3,49254,11499
"4632",3,32964,12288
"4633",3,43045,12398
"4634",3,32893,12488
"4635",3,20415,12499
"4636",3,31057,12688
"4637",3,41238,12992
"4638",3,18498,12998
"4639",3,25318,12998
"4640",3,34653,12998
"4641",3,22662,12998
"4642",3,21386,13288
"4643",3,14657,13388
"4644",3,42366,13498
"4645",3,13396,13788
"4646",3,41976,14299
"4647",3,15082,14496
"4648",3,62168,14943
"4649",3,36291,14998
"4650",3,32069,14998
"4651",3,32572,15238
"4652",3,39280,15771
"4653",3,31171,15794
"4654",3,38253,15998
"4655",3,31759,15999
"4656",3,28461,16199
"4657",3,48117,16496
"4658",3,40411,16592
"4659",3,34960,16998
"4660",3,34145,16999
"4661",3,24299,17299
"4662",3,32738,17592
"4663",3,63128,17596
"4664",3,17334,17998
"4665",3,54359,18995
"4666",3,23727,18998
"4667",3,48544,19557
"4668",3,22277,19799
"4669",3,20075,19998
"4670",3,33867,19999
"4671",3,39840,20499
"4672",3,23417,20588
"4673",3,20903,20991
"4674",3,31785,20998
"4675",3,29962,21499
"4676",3,49149,21588
"4677",3,33027,21998
"4678",3,39343,22699
"4679",3,47895,22998
"4680",3,37559,23499
"4681",3,30065,23998
"4682",3,35855,23999
"4683",3,24525,24299
"4684",3,15408,24998
"4685",3,36243,25498
"4686",3,35899,25599
"4687",3,27285,25998
"4688",3,35484,27992
"4689",3,27111,27992
"4690",3,23510,31801
"4691",3,58615,6995
"4692",3,26567,8995
"4693",3,64100,9995
"4694",3,60123,10708
"4695",3,53352,10998
"4696",3,48078,11495
"4697",3,44100,11977
"4698",3,29608,11985
"4699",3,47063,11995
"4700",3,34275,11995
"4701",3,43184,11998
"4702",3,36058,12956
"4703",3,33312,12988
"4704",3,57234,12996
"4705",3,940,12998
"4706",3,41269,12998
"4707",3,30924,12998
"4708",3,17197,13485
"4709",3,26925,13500
"4710",3,22308,13800
"4711",3,30027,14270
"4712",3,38498,15795
"4713",3,28299,15998
"4714",3,64168,16498
"4715",3,24434,17458
"4716",3,42951,17544
"4717",3,35559,19998
"4718",3,73941,20598
"4719",3,37494,20681
"4720",3,10975,21192
"4721",3,20630,22800
"4722",3,31313,22997
"4723",3,38424,23998
"4724",3,33311,24991
"4725",3,25137,24998
"4726",3,26722,24998
"4727",3,21634,25292
"4728",3,31894,10499
"4729",3,33749,11799
"4730",3,40600,11999
"4731",3,10484,12400
"4732",3,33655,12500
"4733",3,30052,12699
"4734",3,36678,12871
"4735",3,26788,12939
"4736",3,27593,12999
"4737",3,31287,12999
"4738",3,21462,13288
"4739",3,34542,13290
"4740",3,23968,13388
"4741",3,33883,13399
"4742",3,14523,13399
"4743",3,26005,13459
"4744",3,14478,13488
"4745",3,21466,13498
"4746",3,26008,13599
"4747",3,32731,13699
"4748",3,14284,13918
"4749",3,21223,13999
"4750",3,31400,13999
"4751",3,22163,17933
"4752",3,29818,18699
"4753",3,16898,18990
"4754",3,42955,19900
"4755",3,21045,20977
"4756",3,39593,21299
"4757",3,32736,21721
"4758",3,17008,23999
"4759",2,45588,9295
"4760",2,45623,10907
"4761",2,42981,10995
"4762",2,43129,11081
"4763",2,42235,11492
"4764",2,41084,11600
"4765",2,28314,12991
"4766",2,38268,12991
"4767",2,31499,13692
"4768",2,44585,13985
"4769",2,29749,13992
"4770",2,33441,14599
"4771",2,16529,14800
"4772",2,36255,14998
"4773",2,17436,14999
"4774",2,38627,15490
"4775",2,48640,17699
"4776",2,25197,17777
"4777",2,27698,17998
"4778",2,46228,18588
"4779",2,18022,19499
"4780",2,41026,30998
"4781",2,24621,32998
"4782",2,40960,9475
"4783",2,37601,9992
"4784",2,13862,9995
"4785",2,37655,10933
"4786",2,37320,10933
"4787",2,35035,10933
"4788",2,30345,10998
"4789",2,42319,11992
"4790",2,44453,12496
"4791",2,40068,12577
"4792",2,28950,12995
"4793",2,15911,14200
"4794",2,17000,15250
"4795",2,24324,15996
"4796",2,12607,16875
"4797",2,13641,19950
"4798",2,32490,19998
"4799",2,36081,20216
"4800",2,21790,20449
"4801",2,15975,11991
"4802",2,10454,12487
"4803",2,21981,12487
"4804",2,20069,12750
"4805",2,34057,15490
"4806",2,24358,15900
"4807",2,35924,15989
"4808",2,7285,17498
"4809",2,21677,17999
"4810",2,22146,18999
"4811",2,33804,20000
"4812",2,14107,23999
"4892",17,110805,5698
"4893",17,243129,9950
"4894",17,54474,16990
"4895",17,14658,21850
"4896",17,295643,1795
"4897",17,294000,2222
"4898",17,188705,2495
"4899",17,138108,2988
"4900",17,98000,3500
"4901",17,223000,6500
"4902",17,96067,8477
"4903",17,170211,1199
"4904",16,130995,4777
"4905",16,157995,4899
"4906",16,176000,5995
"4907",16,157086,6995
"4908",16,126000,9500
"4909",15,192740,2999
"4910",15,120271,3499
"4911",15,198060,4950
"4912",15,209280,5994
"4913",15,160821,6795
"4914",15,100579,6994
"4915",15,140914,7344
"4916",15,143311,7458
"4917",15,133113,8900
"4918",15,297688,9997
"4919",15,148583,992
"4920",15,213094,1595
"4921",15,194422,1966
"4922",15,150582,2988
"4923",15,201000,2995
"4924",15,184000,3000
"4925",15,157000,3900
"4926",15,164001,3900
"4927",15,147486,3995
"4928",15,152440,3999
"4929",15,178306,5995
"4930",15,140000,6500
"4931",15,132000,6500
"4932",15,46646,15977
"4933",15,116113,19900
"4934",15,136448,3995
"4935",15,148300,4995
"4936",15,250426,5650
"4937",14,181128,2991
"4938",14,217684,2999
"4939",14,247355,2999
"4940",14,130857,3500
"4941",14,210612,3800
"4942",14,200479,4480
"4943",14,103142,4500
"4944",14,173500,7850
"4945",14,147341,7900
"4946",14,177006,9950
"4947",14,264386,12800
"4948",14,124626,16999
"4949",14,18030,23800
"4950",14,201533,1395
"4951",14,148236,2995
"4952",14,122334,3000
"4953",14,116493,3588
"4954",14,167242,3995
"4955",14,153000,4999
"4956",14,200119,5999
"4957",14,164500,6504
"4958",14,141194,7500
"4959",14,187988,7988
"4960",14,160000,8000
"4961",14,123844,11500
"4962",14,53000,12250
"4963",14,129585,14000
"4964",14,42313,22500
"4965",14,245101,2350
"4966",14,92520,8995
"4967",13,276075,3416
"4968",13,148136,3499
"4969",13,199076,3955
"4970",13,211778,4000
"4971",13,165512,4998
"4972",13,104645,5344
"4973",13,192876,5800
"4974",13,223523,5980
"4975",13,185519,6446
"4976",13,183530,7700
"4977",13,215009,8500
"4978",13,150851,9988
"4979",13,76845,11899
"4980",13,104344,11965
"4981",13,122123,11995
"4982",13,270434,13997
"4983",13,115643,19696
"4984",13,51239,20999
"4985",13,26273,22985
"4986",13,149973,1795
"4987",13,142050,2995
"4988",13,220702,2999
"4989",13,177073,4388
"4990",13,179335,4992
"4991",13,83457,4995
"4992",13,206166,5490
"4993",13,62680,6495
"4994",13,193010,6995
"4995",13,179050,7989
"4996",13,167100,8000
"4997",13,181488,8995
"4998",13,140348,8999
"4999",13,131000,8999
"5000",13,97984,11995
"5001",13,77425,12900
"5002",13,198602,15990
"5003",13,36406,27929
"5004",13,180410,4430
"5005",13,155000,4995
"5007",12,154769,2855
"5008",12,148550,3800
"5009",12,154189,3880
"5010",12,174866,3988
"5011",12,178000,4199
"5012",12,191971,4488
"5013",12,181067,4999
"5014",12,156725,5500
"5015",12,145892,6250
"5016",12,172031,6339
"5017",12,158676,6499
"5018",12,204617,6600
"5019",12,88432,6821
"5020",12,209500,6900
"5021",12,157772,6988
"5022",12,146253,7014
"5023",12,181366,7603
"5024",12,199766,8505
"5025",12,123896,8699
"5026",12,148475,10250
"5027",12,170453,10988
"5028",12,175745,10999
"5029",12,117477,13980
"5030",12,113790,13995
"5031",12,194775,14391
"5032",12,91250,14944
"5033",12,208200,15995
"5034",12,93528,16988
"5035",12,211520,17998
"5036",12,137647,18900
"5037",12,123716,22674
"5038",12,44524,24498
"5039",12,31857,25802
"5040",12,6171,27499
"5041",12,30965,33988
"5042",12,156207,1992
"5043",12,175152,2495
"5044",12,139941,2992
"5045",12,149000,3495
"5046",12,148000,3500
"5047",12,269638,4950
"5048",12,102676,4995
"5049",12,175055,4995
"5050",12,225204,5450
"5051",12,128668,5992
"5052",12,199000,6900
"5053",12,95023,6995
"5054",12,139375,6995
"5055",12,136482,6997
"5056",12,185997,7499
"5057",12,99000,7500
"5058",12,169671,9500
"5059",12,86065,11992
"5060",12,214118,11995
"5061",12,160540,13000
"5062",12,118692,13995
"5063",12,91390,15995
"5064",12,76346,16995
"5065",12,31601,25998
"5066",12,51039,26995
"5067",12,140020,3299
"5068",12,100564,5995
"5069",12,190654,10977
"5070",11,149888,3991
"5071",11,131599,4156
"5072",11,140878,4336
"5073",11,178779,4755
"5074",11,161874,5495
"5075",11,149911,5500
"5076",11,83989,5950
"5077",11,56073,5980
"5078",11,115749,6889
"5079",11,163967,6900
"5080",11,117985,7307
"5081",11,175693,7479
"5082",11,127593,7788
"5083",11,202473,9416
"5084",11,147629,9480
"5085",11,81344,9832
"5086",11,247979,9950
"5087",11,190192,10459
"5088",11,70786,10995
"5089",11,152990,11460
"5090",11,136298,11600
"5091",11,127514,11997
"5092",11,124151,12756
"5093",11,117338,12779
"5094",11,82222,12999
"5095",11,127711,13490
"5096",11,153849,13988
"5097",11,108659,17900
"5098",11,69785,17998
"5099",11,102128,19995
"5100",11,135464,21447
"5101",11,51915,24988
"5102",11,19930,26995
"5103",11,41194,27991
"5104",11,21859,30789
"5105",11,210000,1999
"5106",11,194030,2495
"5107",11,139279,3488
"5108",11,180735,3495
"5109",11,154770,3999
"5110",11,125000,4995
"5111",11,132845,5199
"5112",11,128967,5888
"5113",11,157736,5995
"5114",11,94038,5999
"5115",11,173592,6495
"5116",11,102402,6900
"5117",11,86280,7000
"5118",11,115910,8400
"5119",11,121728,11688
"5120",11,86438,13000
"5121",11,43543,18822
"5122",11,42000,33500
"5123",11,166479,6995
"5124",11,100621,9970
"5125",10,161777,3981
"5126",10,245635,3998
"5128",10,107572,4990
"5129",10,124449,5488
"5130",10,207591,5900
"5131",10,156333,6490
"5132",10,92535,6990
"5133",10,125456,7272
"5134",10,104280,7999
"5135",10,129378,8399
"5136",10,146798,8898
"5137",10,162521,9966
"5138",10,188979,10994
"5139",10,196246,11980
"5140",10,126500,11990
"5141",10,175121,12566
"5142",10,123375,12800
"5143",10,153795,12983
"5144",10,170632,12995
"5145",10,147812,13877
"5146",10,142492,13899
"5147",10,161387,13994
"5148",10,163664,14000
"5149",10,142178,14485
"5150",10,195414,14800
"5151",10,132598,14985
"5152",10,142403,14990
"5153",10,137339,15900
"5154",10,137000,15999
"5155",10,105003,17200
"5156",10,128930,17347
"5157",10,198397,17948
"5158",10,79399,17999
"5159",10,60837,20985
"5160",10,34489,21736
"5161",10,31573,25799
"5162",10,41179,27299
"5163",10,30258,27495
"5164",10,61724,31998
"5165",10,146567,2995
"5166",10,146576,3495
"5167",10,162734,4788
"5168",10,169509,4995
"5169",10,93200,5495
"5170",10,290577,5990
"5171",10,257415,6505
"5172",10,143835,6700
"5173",10,133301,6999
"5174",10,98383,7001
"5175",10,83704,7592
"5176",10,89120,8000
"5177",10,62773,8991
"5178",10,203000,12000
"5179",10,176200,12500
"5180",10,157014,12900
"5181",10,162168,12990
"5182",10,118454,12995
"5183",10,137864,14001
"5184",10,137784,14650
"5185",10,108284,14995
"5186",10,141283,14995
"5187",10,104292,15001
"5188",10,150358,15500
"5189",10,123179,15990
"5190",10,77000,16900
"5191",10,294499,17000
"5192",9,251631,3990
"5193",9,201026,3993
"5194",9,166305,3996
"5195",9,163769,4800
"5196",9,286491,4950
"5197",9,148166,4990
"5198",9,184341,5222
"5199",9,151012,5492
"5200",9,104840,5900
"5201",9,143867,5959
"5202",9,152229,5990
"5203",9,269085,6600
"5204",9,133020,6950
"5205",9,91065,7754
"5206",9,108576,7906
"5207",9,91628,8198
"5208",9,83536,8788
"5209",9,114849,8984
"5210",9,103323,8998
"5211",9,187400,9195
"5212",9,215257,9500
"5213",9,86438,9988
"5214",9,211163,9990
"5215",9,98253,10995
"5216",9,88463,10995
"5217",9,44108,11990
"5218",9,152896,13897
"5219",9,56551,13985
"5220",9,131179,13995
"5221",9,142581,13995
"5222",9,100084,14499
"5223",9,122124,14800
"5224",9,95475,15989
"5225",9,89184,16991
"5226",9,119951,17900
"5227",9,89352,18149
"5228",9,101012,18399
"5229",9,84515,18499
"5230",9,98800,18887
"5231",9,78098,18990
"5232",9,104000,19350
"5233",9,71677,22996
"5234",9,135990,24939
"5235",9,95024,26981
"5236",9,41782,33409
"5237",9,68798,33488
"5238",9,13332,36988
"5239",9,12200,38500
"5240",9,217597,4875
"5241",9,133000,4999
"5242",9,123000,5500
"5243",9,1e+05,5555
"5244",9,87921,5754
"5245",9,134000,5850
"5246",9,123000,5995
"5247",9,167924,6200
"5248",9,139528,6500
"5249",9,123120,6699
"5250",9,143712,6785
"5251",9,116000,7700
"5252",9,83001,8000
"5253",9,73627,8990
"5254",9,92751,9987
"5255",9,37893,9988
"5256",9,96273,9998
"5257",9,157000,11500
"5258",9,167437,12595
"5259",9,122000,15900
"5260",9,124052,15977
"5261",9,123332,16499
"5262",9,127102,16690
"5263",9,78967,16995
"5264",9,123000,17900
"5265",9,138426,17900
"5266",9,75004,18900
"5267",9,87290,19950
"5268",9,123947,22900
"5269",9,44454,24789
"5270",9,20286,27500
"5271",9,11000,27995
"5272",9,128475,28900
"5273",9,134020,7995
"5274",9,179888,10970
"5275",9,139638,3999
"5276",9,126088,9995
"5277",9,158026,14999
"5278",9,107123,15750
"5279",8,154359,4993
"5280",8,96888,4999
"5281",8,189979,5495
"5282",8,131196,7823
"5283",8,92602,7988
"5284",8,116549,7990
"5285",8,83044,8590
"5286",8,93007,8691
"5287",8,235496,8990
"5288",8,47191,9499
"5289",8,71469,10444
"5290",8,176839,11985
"5291",8,187818,11995
"5292",8,149894,13995
"5293",8,144830,14723
"5294",8,70315,14995
"5295",8,124336,15655
"5296",8,76629,16995
"5297",8,94887,17398
"5298",8,130271,17990
"5299",8,97967,18980
"5300",8,107661,19499
"5301",8,82052,19865
"5302",8,35124,21995
"5303",8,79535,22985
"5304",8,157008,4900
"5305",8,110607,5990
"5306",8,109897,6500
"5307",8,139563,6900
"5308",8,125169,6988
"5309",8,104703,6999
"5310",8,122580,8000
"5311",8,110418,8700
"5312",8,117474,8900
"5313",8,86198,9800
"5314",8,97794,11495
"5315",8,128984,15499
"5316",8,92522,15995
"5317",8,107802,16988
"5318",8,139836,17922
"5319",8,112688,17992
"5320",8,76706,18000
"5321",8,91347,20900
"5322",8,89065,20925
"5323",8,118718,21900
"5324",8,48450,23885
"5325",7,170353,4988
"5326",7,137434,4993
"5327",7,86364,5888
"5328",7,152042,5995
"5329",7,171625,6600
"5330",7,92821,6652
"5331",7,93312,6950
"5332",7,112409,7889
"5333",7,73643,7990
"5334",7,147000,8000
"5335",7,154009,8800
"5336",7,99629,8883
"5337",7,72153,9793
"5338",7,108859,9798
"5339",7,91812,9899
"5340",7,73278,9998
"5341",7,120643,10632
"5342",7,129863,10699
"5343",7,137086,10990
"5344",7,98457,10990
"5345",7,123241,10996
"5346",7,133500,10997
"5347",7,77487,11990
"5348",7,102650,11999
"5349",7,90262,12923
"5350",7,62979,12988
"5351",7,97475,13980
"5352",7,182294,14999
